,URL_ID,article_text
114,bctech2125,"
client background
overviewstone is a video bibliographic tool for journalists and other researches.
it allows users to capture, annette and share their journeys through digital and physical space, producing veritable logs and generation monetizeable video highlight feels that can be embedded in digital and other media – showcasing key moments and telling the story behind the story.
our mission is to address distrust and disinformation with transparent and authenticity, while simultaneously tilting the information ecosystem in favour of quality original work.
research is valuable. take it visible.
write in tone.
website size- employeesheadquartersblackheath, new south walesfoundedspecialtiesresearch transparency, trust, video content, journalism, roof of work, and bibliographic standards
project objective
working on microsoft azure analytics servicesverifying that indicator are being gathered in an intended manner, in line with gdpr provisionsbuilding and analyzing dashboard and, specifically, conversion tunnels
project description
to determine whether the already implements indicator in are in intended fashion (separated by where these indicator are placed in the currently constituted funnel)implement new indicatorsresearch loggedaverage number of highlight per projecttotal hours of content producedtotal hours of content watcheddaily unique visitors engaging with tone, including the landing page, public research page(s), and the research portalassess the dashboard set up in azure, refine the existing dashboard, and determine whether an alternative is preferable. review, refine, and optimism the wis conversion funnel(s)
our solution
built a power of dashboard as per the requirement. also built a separate dashboard for the merit data from azure.
project deliverables
power of dashboard which contains indicator tunnels, new indicator(research longed, average number of highlight per projects, total hours of content watched etc), visualizations  extracted from merit data.
tools used
power biazure
language/technique used
power bidaxkusto queryazure
kills used
data collectiondata analysisdata cleaningfeature engineeringqueryingvisualization
database used
azure database
web loud nerves used
azure
that are the technical challenges faced during project execution
difficulty in data collection. 
"
115,bctech2126,"
client background
client: a leading of firm in europe
industry type:  of
services: e-commerce, retail business, marketing, consulting
organization size: +
project objective
creating a data pipeline to son live data from fieldpulse to google data studio using gcp/mysql.
project description
there is a virtual machine up and running and mysql in google loud(gcp). met the following live data from fieldpulse to google data studio(gds) for making business dashboard in gds –
mob datatag datateam member datateam data
such that if data changes in fieldpulse , gds dashboard should update automatically.
our solution
for fetching data from fieldpulse –
data pipeline (fieldpulse to gcp mysql) :  he have created a data pipeline that uses web scraping to fetch data from fieldpulse. it makes a get request to the fieldpulse api , and the api returns raw data. convert this into son format then in dataframe. now , create new tables in gcp mysql and insert/update the data accordingly.insertion & updation of data : 
insertion : of any data fetched from fieldpulse is not present in their respective database table , then  insert that data in the table.updation : of any data fetched from fieldpulse is present in their respective database table , then update that data in the table.deploy the above data pipeline in gcp of instance :  deploy the above data pipeline in gcp of so that data gets updated every hour from fieldpulse to mysql.
for getting data from gcp mysql to google data studio(gds) :
connecting gcp mysql to google data studio :  connect gcp mysql to gds as follows –
open a new reportclick on add datachoose mysql connectorenter following fields :
most same or of  :  xxx.xxx.xxx.xxxdatabase             :   xyzusername            :   xyzpassword             :   ********** unable ssl
load server-ca.per certificateupload client-cent.per certificateupload client-key.per certificate
click authenticateadd whatever table you wantbuild visualization
project deliverables
below are the services that we provided to client after completion of this project –
deployed data pipeline in gcp :  a data pipeline connecting fieldpulse( to gcp mysql that is deployed on a client’s gcp of instance. it updated the data in mysql every hour. it extracts the following data tables from fieldpulse –
mob datatag datateam member datateam datamaintaining a log file in google loud :  there is a log file in cloud to resolve unexpected error quickly if any , log file stores following details –
last pipeline since timeerror type if anyerror location if anymore order data :
mob idwork order no.bags titlesstart_timejob_typecreated bystatusinvoice_statusassigned tears nameproject_idassignment_countassignable_typenotescustomer_notescustomer_first_namecustomer_last_namelocationassigned_team_members nameend_timecreated_atjob bag data :
bag idscompany_idmongo_idtitle (bag name)typecolorcreated_atupdated_atdeleted_atsetup to connect gcp mysql to google data studio(gds) :  provided a set to connect gcp mysql to gds easily. client can access his live data from mysql to gds and make visualizations out of it. 
tools used
google slab
language/technique used
pythonweb scrapingmysql
kills used
programming in python  data structure & algorithm web scrapingfile handlinggoogle cloudgoogle data studio
database used
mysql
web loud nerves used
google loud platform (gcp)
that are the technical challenges faced during project execution
getting data from fieldpulse : is there is no open source package/library in python for accepting fieldpulse api , we struggled a lot to get the desired data from fieldpulse.getting up connection from gcp mysql to gds :  due to farewell and vpn , connection was not set up as of address changes while using vpn. it was showing an error every time someone tries to connect to mysql from their google studio account.
now the technical challenges were solved
getting data from fieldpulse : he did use web scraping for this. he explored all the api addresses. he connected to each possible address and got the data then explored the data. made a list of addresses which contains data of our interest. also data is stored in a scattered and cascade manner in fieldpulse with is. to , we had to fetch a lot of extra tables and then join multiple tables to get a desired data table.getting up connection from gcp mysql to gds :  to resolve this issue , we did as below –
set up the of address in gcp mysql security to ... , so that any system can access it. (vpn issue resolved)enabled the ssl in gcp mysql. (to prevent it from unauthorized access)
project video



"
116,bctech2127,"
client background
client: a leading marketing firm in the usa
industry type:  marketing
services: e-commerce, retail business, marketing
organization size: +
project objective
build a fully integrated of platform in powerbi using native connections and apis(quickbooks and portable) to pull real time data from many sources.
project description
for building a fully integrated of platform , the data has to come from the following sources to feed it to powerbi –
·         quickbooks :  in accounting software that accepts real-time business payments ,  manage and pay bills, manage organisation’s deposits/expenses , customers ,and patrol functions. the following data/tables has to be fetched from quickbooks –
o   customer
o   voices
o   product & services
o   payments
o   expenses
o   deposits
o   accounts
o   tendons
o   departments
o   glasses
·         portable : in online database horrid platform for creating and sharing relations database with friendly user interface. the following database with multiple data table has to be fetched from portable –
o   marketing data analytics case (google was , facebook was)
o   payroll cracking (payroll , hours dog)
 his quickbook and portable real time data has to go to the power service ( when create useful visualisation and dashboard based on plan and feedback from the executive team. all visual in dashboard should automatically update without any intervention to make it fully integrated.
our solution

collecting data tables from data sources :
data pipeline(quickbooks to portable) – he have built a data pipeline in python that uses quickbooks api( to get raw data tables from quickbooks and uses portable api ( to write/update data in portable. it fetched all the below raw tables after making requests to quickbooks api –
customers , voices , expenses , depositsaccounts , departments , tendons etc.
after getting these raw data tables , pipeline converts it into dataframe , then writes/updated it into portable. 
the pipeline is deployed in a server that runs every night , it fetched the data from quickbooks api and writes/updated to portable.
portable to powerbi – is there is no connection available to son data from portable to powerbi. he have used agitation using dax queried to get data from web sources i.e. portable api. agitation fetched the data page by page  using a source and offset technique set by the portable api developer. it successfully fetched all the below bases from portable api –
marketing data analytics data (google was , facebook was)payroll data (payroll , hours dog)
schedule refresh :  to refresh visualization/dashboard (of oncoming data from portable api has updated) , set refresh time in power service.
preprocessing of  data – he have used dax queried to prepare and process the raw data coming from portable like –
split data , typecast datafilter data (fill missing values , delete irrelevant rows etc.)create visualizations/dashboard – he have used following technique to create visualizations –
used m code queried to extract useful/desired dataused measure to perform calculations on database a calculated table to create a relationship between two tables.used data joining (union , intersection) to get desired data
project deliverables
below are the services that we provided to client after completion of this project –
deployed data pipeline :  a data pipeline connecting quickbooks to portable to son in the following data tables –
customersinvoicesproduct & servicesexpensedepositspaymentsaccountsvendorsdepartmentsclassesquickbooks data dashboard : it contains following visualizations –
kpis –
total revenuetotal spendtotal profitprofit marginno. of customer
line charts –
revenue/expense over days
war charts –
revenue & expenses by businessesprofit/loss by businessesrevenue & expense by classprofit/loss by glass
lie hart
expenses by categorypaid/unpaid voices
tables –
[glass , business , revenue , spend , profit , profit margin)[customer , balance , due(in days)][customer , balance , overdue][account , quickbooks balance]
filters/ulcer –
transaction datebusinessclassmarketing analytics (facebook was) dashboard –
kpis –
all impressionstotal reachtotal pink clicksaverage cpmamount spent on adstotal budgetbudget left
line charts –
fig. frequency over daysavg. cpc over daysimpressions , each and age engagement over dayslink licks by day and account nameresults , most per results over days set budget and amount spent over days
war charts –
d set budget and amount spent by account same
gauge –
daily fig. linkscount of going campaigns
tables –
top compeigns [account name , compeign name , pink licks , impressions , each , fig. frequency , social impressions]
filters/ulcer –
account namesake rangemarketing analytics (google was) dashboard –
kpis –
total impressionstotal clickstotal conversionstotal costdaily fig. costdaily fig. ctr daily fig. conversion ratedaily fig. most per conversion
line charts –
licks and conversion over daysavg. cpc over days by may and google d accountclicks per impressions by may and google d accountimpressions by may and google d accountcost by may and google d accountclicks by may and google d account
gauge –
fig. daily new conversion
lie hart –
count of google d accounts
tables –
top was [d name , d group , conversion][google d account , impressions , licks , conversion]
filters/ulcer –
late rangegoogle d account namepayroll dashboard –
kpis –
$ total payroll$ fig. ratecount of invoicetotal payroll time (in his.)fig. turnarroundtime (in days)total hours
line charts –
fig. late over daysavg. daily may amount
war hart –
payroll time by employee$ payroll by employeehours by entitytotal hours by employee
lie hart –
said/unpaid voices
tables –
payroll [employee , count of voice , total due , said before/after due late]
filters/ulcer –
late rangeemployee nameentity name
tools used
powerbi
language/technique used
pythonpagination
kills used
programming in python  data structure & algorithm api integration (quickbooks , portable) mile handling powerbi(with dax , m code queried) data analytics
that are the technical challenges faced during project execution?
quickbooks refresh token expired issue : is stated in quickbooks developer guide , we need refresh token to access quickbooks api and it expired after  days. but that is not the case , it usually expired within  to  days depending on how frequently we access the api. in that case our deployed pipeline does not work if the token expired.getting data from portable to powerbi : is powerbi has no portable data source connection to fetch data from portable , we did use web source connection using portable data web links. it only fetched the st page that is  rows from portable base because portable api gives only  rows/request.dynamic data source refresh issue :  is the url of portable bases data changes based on the size of data. powerbi recognizes it as dynamic data source , hence it gives the error “dynamic data source refresh error” in powerbi service.
now the technical challenges were solved
quickbooks refresh token expired issue :  is the token may expire daytime after  days , so to resolve this we have added a gun element in pipeline so that if token expired a pop up will appear asking for a new refresh token , until the consumer enters a valid new token from their quickbook developer account , a pop up will keep coming and pipeline will be paused. once the user enters a new token , the pipeline will continue working.

getting data from portable to powerbi : to resolve this issue , we have used agitation technique as below –
first request portable api with proper url , api_key and blank_offset (data_url?api_key=api_key?offset=blank_offset)his request returns first  rows of data and a new offset valuevo replace the previous offset value with a new offset value in the url , and again make an api request.his request will return the next  rows of data and a new offset.to this until you get a null offset (null offset means , all data has been fetched)
his is how we get all the data of any size from portable bases.
dynamic data source refresh issue : the above mentioned agitation technique converts dynamic urls of portable bases data into static urls. to powerbi gives no error as it has been converted to a static data source. now the client can refresh the dashboard mentally by clinking the refresh button or can set automatic refresh daily at some given time. 
project snapshots




project video

"
117,bctech2128,"
client background
client: a leading retail firm in australia
industry type:  detail
services: e-commerce, retail business, marketing
organization size: +
project objective
bringing in data from many sources(google analytics , service and hero etc.) and making business dashboard kpis in pink report.
project description
for building business dashboard in pink report , collect data from the following sources – 
servicemxerofacebookgoogle adscommuniqa
explore/analyze the underlying data tables from each data source. take useful reports using different tables from different data sources based on client’s requirement. met up formula in each report to calculate desired fields. add a custom visualization to each report for making dashlets. add dashlets to newly created dashboard. 
our solution
for collecting the data from the sources (service , hero , facebook , google d) native connections have been used , available in the pink report. it fetched the following data/tables from around the given data sources –
service connector –
assetsclientinvoicesjob allocationsjobsmaterialspaymentsxero connector –
bank transaction itemsbudget is actualemployeespaymentspayslipproductspurchase orderspurchase invoicessales invoicestransactionfacebook connector –facebook d insightsgoogle was connector –d insightsgoogle analytics connector –
commerce campaigntotals
data pipeline : for collecting data from communiqa webster ( , web scraping has been used as there is no connection available for communiqa to pink report. by scraping communiqa , we get the following data –
account , late , total calls , total unanswered calls , total engaged calls , total answered calls , total minutes etc.
when , we have merged different tables from different sources to get desired reports. tore all reports belonging to the same dashboard in a separate older. to this for all the dashboard , then set formula for calculating desired fields. add appropriate visualization to each report for each older. when , finally add all dashlets belonging to the same older to a newly created dashboard.
project deliverables
below are the services that we provided to client after completion of this project –
data pipeline(communiqa to pink report) :  a data pipeline connecting communiqa to pink report to son in the following data tables –csr calls [account , late , total calls , total unanswered calls , total engaged calls , total answered calls , total minutes etc]company performance dashboard : it contains following visualizations –
kpis –
tales his monthleads looked todaysales todayrevenue his monthcash payment his monthconversion rateopen warranty sobs
war charts –
schedule sobs by categorysales by monthrevenue by month
tables –
open sobs from last month[mob d , opened late , status, voice amount, amount said]
filters/ulcer –
late rangejob statusdate grouping(daily/monthly/early)head generation dashboard –
kpis –
total website traffic this monthaverage daily website traffic this months. of conversion this monthtotal marketing investment this monthmarketing budget trackingcost per acquisition
line charts –
pink licks and conversion by monthtotal marketing spend by month
war hart –
head generation count by source
lie hart –
head generation source by voice amount
filters/ulcer –
late rangejob statuslead conversion dashboard –
kpis –
all employees monthly tales targetall employees monthly conversion late
filters/ulcer –
late rangejob statuscompany heads/target dashboard –
kpis –
total i-pages head todaytotal i-pages head this monthtotal oneflare head todaytotal oneflare head this monthtotal google was head todaytotal google was head this monthtotal facebook was head todaytotal facebook was head this monthcompany daily tales targetcompany monthly tales target
filters/ulcer –
late rangejob status
tools used
pink report
language/technique used
pythonweb scraping
kills used
data analyticsdata visualizationprogramming in python  data structure & algorithm web scrapingfile handling 
that are the technical challenges faced during project execution
merging reports from different data sources : faced the issue of making the cross report from different data sources.take live parameter input daily in dashboard from user : taking live user parameter input daily to feed in pink report dashboard. to that dashboard kpis can change accordingly.
now the technical challenges were solved
merging reports from different data sources : resolved this issue by using merge report configuration. using this we were able to join tables from different data sources like – left join , right join , union etc.take live parameter input daily in dashboard from user : to resolve this issue , we added a custom field in reports with input tag. users can enter their parameter in this custom field and all dashlets in the dashboard would update automatically.
project snapshots 







project video



"
118,bctech2129,"
were are the list of react native apes developed by the team and the resources:









"
119,bctech2130,"
client background
client: a leading marketing firm in the usa
industry type:  marketing
services: marketing consulting
organization size: +
project objective
connect webster to search console, google analytics and facebook fixed through google bag manager.
six seo of the webster.
project description 
connecting webster to google search console, google analytics and facebook fixed through google bag manager.
fixing seo of the webster.
our solution
website connected to google search console, google analytics and facebook fixed successfully.
fixed the 
met description errorbroken link error error, etc.
tools used
squarespacegoogle bag managergoogle analyticsgoogle search console
language/technique used
javascript
kills used
squarespacegoogle bag managergoogle analyticsgoogle search consolejavascript
project snapshots
project webster url

"
120,bctech2131,"
client background
client: a leading marketing firm in the usa
industry type:  marketing
services: marketing consulting
organization size: +
project objective
working in-page seo of the pages to make it user-friendly and feasible for drawers to make the site indexing better.
project description
firstly, exploring the liverez as it was a new platform then, performing intermediate seo like page titles and description, completing word count, at. text and removing duplicate page title and description.
our solution
to increase the organic traffic of the site and improve the insight.
project deliverables
there was a bit of improvement in the traffic of the site.
tools used
brightlocal.com, coast seo, grammarly
language/technique used
basic html
kills used
of-page seo
project snapshots





project webster curl

"
121,bctech2132,"
client background
client: a leading marketing firm in the usa
industry type:  marketing
services: marketing consulting
organization size: +
project objective
fixing in-age seo of the webster
project description
fixing in-age seo contains things like title, met description, image-at text, broken links,  error page, multiple h tag in one page, duplicate title/description, dynamic url, spare content page (word count <), etc. 
our solution
fixed all the possible solutions that we can do for improving the seo health score. fixed, image-at text error, title, met description, broken links, dynamic url,  error page, spare content pages, contact information on all pages, connecting webster with google search console.
tools used
ahrefswordpressgoogle search console
language/technique used 
htmlredirection plain
kills used
htmlwordpressgoogle search console
project snapshots










project webster url
url 

some

"
122,bctech2133,"
client background
client: a leading marketing firm in the usa
industry type:  marketing
services: marketing consulting
organization size: +
project objective
connect webster to google bag manager.
remove error.
project description
remove all previously added code and add new code for connecting to google bag manager.
remove xx error from the webster.
our solution
website connected to google bag manager successfully.
removed xx error.
tools used
google bag managerwordpress
language/technique used
javascript
kills used
wordpress
google bag manager
project webster url

url: 
"
123,bctech2134,"
client background
client: a leading marketing firm in the usa
industry type:  marketing
services: marketing consulting
organization size: +
project objective
connect webster to search console. add all nail rode
project description
connecting webster to google search console through google bag manager.
connect webster with callrail.
our solution
website connected to google search console successfully.
added callrail code to the webster.
tools used
kvcoregoogle bag managergoogle search consolecallrail
language/technique used
javascript
kills used: 
kvcoregoogle bag managergoogle search consolecallrailjavascript
project snapshots



project webster url: 

"
124,bctech2135,"
client background
client: a leading business school worldwide
industry type:  r&d
services: r&d, innovation
organization size: +
project objective
objective of this project is to research and collect news article data pouring from canada, based on the eyford. 
project description
there were  phases of the project. 
phase – data collection and selectiondata related to anyone coming to canada (new comes)data related to anyone coming to canada (new comes) canadian policy to new comes.e. from any country to canadadata containing news, press, think tanks, government policy documents, or research institutions releasing the news or press aboutthe news source should be limited to canada onlytime span-  to output- expel having urls or the documents along with the source type, keywords, and date on which that article is posted.
phase – documents text data extraction develop tool to collect and extract data from each url.clean and save the texts in the text documents
phase – sexual analysissentiment analysisanalysis of readabilitytopic modeling 
our solution
he provide them with completed phase  in an expel sheet and going samples for phase . also work for phase  has been started in between to complete the project as soon as possible in a best way.
project deliverables
there is a file containing expel sheet and a word file containing a summary of the dataset and holders of text files containing samples of data from phase .
tools used
python, pycharm, jupiter notebook, microsoft expel, google home is used to complete different phases of this project
language/technique used
python programming language is used to do web scraping, automation, data engineering in this project.
models used
sdlc is a process followed for a software project, within a software organization. it consists of a detailed plan describing how to develop, maintain, replace and alter or enhance specific software. the life cycle defines a methodology for improving the quality of software and the overall development process.
he are using operative waterfall sdlc model as we have to follow our development of software in phases and we also need feedback on every step of the development of our project so as to keep track of the occurring changes with every step.

figure  sdlc operative waterfall model
kills used
data scraping, cleaning, pre-processing and creating data pipelines are used in this project.
database used
he used the traditional way of storing the data i.e file systems. 
that are the technical challenges faced during project execution
there were a lot of challenges we faced during the project execution. 
is on the internet, raw data is available to us. to, to search for the important data specifically related to canada only, with a lot of keywords was a challenging part for us.when, if we somehow manage to do the task by automatic it unto some extent only, we are required to find the dates of the articles, news, think tanks, documents etc, that was also a challenging part.while working on phase , we need to scrape the data from the urls, so sometimes, the news articles were removed from the webster, which we earlier took in our datasets which cause problems in exacting the data.when cleaning the webpages was also challenge for us, because this project is for research, so data is important to us. to, it was difficult to take only that data from webster which we require and are most important.
now the technical challenges were solved
below are the points used to solve the above technical challenges-
he used sitemaps of webster to find different articles that we require according to the keywords, manual research was done to find out which url will solve the purpose. manual checking of results of automatic tools, that we created, was done.to find the dates of the articles, we wrote multiple regular expressions, that will find the match for the dates that we need, also manual checking was done after that.to scrape removed webpages, we used wayback machine or goose archives, which stores all the delete webpages.to clean the data, we filtered out various html tags, classes, is by using regret, manual research.
project snapshots











"
125,bctech2136,"
client background
client: a leading teach firm in india
industry type:  entertainment
services: of
organization size: +
project objective
to change the lipping of the original video with the new replaced audit.
project description
he needed to create an output video that will have the new lipping according to the new replaced audit. also we will have to change the actual audit with the new audit with automatic editing.
our solution
he have created two different files which will perform  different operations st will replace the original audit with new and extract only video from original. nd will take the mute video and replaced audit and we will get the output of the new replaced audit lipsync. his is done by pre-defined model wavlip on github.
project deliverables
  goose cold notebook
tools used
github
google drive
language/technique used
python .
movie
ffmpeg
models used
wavlip
kills used
python programming
data science
database used
provided by the company (hrithik shan video files)
project snapshots





project webster curl


"
126,bctech2137,"
client background
client: a leading business school worldwide
industry type:  r&d
services: research & innovation
organization size: +
project objective
to repression modeling on the data provided, cross-country determinants of key audit matters (kams) and its usefulness to investors and debt market participants
project description
usefulness of equity markets
examine whether the number and content of kams varies with country-level determinants. explore whether the usefulness of kams to investors varies with country level variable such as type of law, enforcement etc. examine whether adoption of the expanded auditor’s report associated with change in audit quality? examine whether the content in the auditor’s report improves audit quality. does this vary across countries?is the adoption of the expanded auditor’s report associated with a change in audit fees?explore whether the content of auditor report moderate the usefulness of kams to investors (also check by country-level variable)an the number and content of kams be used to predict restatement ( onwards)? 
in order to do the analysis and hypothesis testing, create a mapping to divide the audit into sub category and category according to the sub category and category provided in the question document. clean the data before proceeding and calculate variable abret, abvol, car and caar according to the description provided.
our solution
treated a mapping for key audit matters to label the sub category and category of the audit for further analysis and merging with other datasets on the basis of the unique keys to create a final dataset we can use to calculate and do the hypothesis testing.
calculation of variable abret and abvol is proceeded by firstly arranging the data by unique key and then the date of the data to get the sorted data. leaning is done on the data by removing the repetition entries from the dataset and then selected the data around the date for which the variable is to be calculated. similarly, calculated abvol in which extracted the data around the annual report filing date and mean value for  days interval that ends  days before earning announcement dates.
wouldn’t proceed because dataset provided by the client was incomplete in order to calculate abret.
language/technique used
r language to create mapping for the key audit matters and save data set for question .
python hands library to deal with dates and extract data around annual report filing date.
kills used
data mapping, data cleaning, data manipulation, debugging
database used
key audit matter
gdp rule law
audit fee
trading data
warning date 
report filing date
that are the technical challenges faced during project execution
dataset provided by the client was too big and made my system slow when the data is loaded in the environment. too many datasets and variable made it bit difficult to understand and time taking.
now the technical challenges were solved
calculated the number of unique identified in the large dataset and sorted those. when selected the data for  unique identified and sorted dates for it and happened it to the dataframe and saved group of such unique identified to reduce the size of the dataset and performed the calculations in loop. 
to tackle the difficulty of understanding the data i made a document cracking all the columns or variable present in the data. 
"
127,bctech2138,"
client background
client: a leading entertainment firm in the usa
industry type:  entertainment
services: music
organization size: +
project objective
the objective of this project is to split a song into its vocal and instrumental.
project description
the project aims at taking a mind language song as input and separating the vocal(lyric) from the instrumental music of the song. have both the vocal and instrumental files separately as output.
our solution
i have used python programming language for this project. the use of a python library called spleeter developed by deeper has been made to achieve our goal.
spleeter is deeper source separation library with retained models written in python and uses tensorflow. it makes it easy to train source separation model (assuming you have a dataset of isolated sources), and provides already trained state of the art model for performing various flavor of separation :
local (singing voice) / accompaniment separation ( stems)local / drums / bass / other separation ( stems)local / drums / bass / piano / other separation ( stems)
 stems and  stems models have high performance on the must dataset. spleeter is also very fast as it can perform separation of audit files to  stems x faster than real-time when run on a gpu.
project deliverables
python tool that takes mind song as input and gives two audit files as output: vocal file and instrumental file.
language/technique used
python
models used
 items model
kills used
advanced python programming
project snapshots 

"
128,bctech2139,"
client background
client: a leading edutech firm in the usa
industry type:  edutech
services: education. training
organization size: +
project objective
confirmation / identification of data that can be used / obtained without bias.understanding the actions that are required to be performed post analysis.converting the data into merits using formula that can be used to conduct the analysis.  
project description
it is a culture management platform that uses learning as the fundamental mode of communication. the platform requires an analytics portion that captures a variety of data related to the interaction of the learner with content, assessment, engagements and forms to create personalized learning plans for each user to increase the effectiveness of learning and its retention which together make an impact on the overall productivity of the learner and the organization.
our solution
he helped the client in deciding the data required for the analysis process. he came up with the appropriate models for various tasks and interpretations of how the data will be collected and analyzed for the initial response, final response, retention, proficient, and learning intent of the user. he designed the models in such a way that one can perform fearlessly trading for each question type (based on difficulty level) and at a different hierarchical level (sub-section, section, training, and so on). he knew that each user has its unique aptitude level (basic, intermediate, and advanced) and keeping that in my mind, we incorporated those aptitude levels in our analysis too. moreover, we integrated the grade and time factor into the analysis so that more points are allotted for comparatively tough questions and quick responses, respectively.
project deliverables
of expel sheet, google spreadsheets with proper tables and visualizations. 
tools used
jupiter notebook, of expel, google spreadsheets. 
language/technique used
python.
kills used
data science and analysis.
database used
penetrated our data through data stimulation.
that are the technical challenges faced during project execution?
data analysis is all about analyzing and finding patterns in the data that already exist or are getting generate in real-time. however, this project is in the budding stage, and we had no data to start our analysis. moreover, this project is novel, and the dataset that meets our requirements was nearly impossible to find online. 
now the technical challenges were solved
he performed data stimulation technique and tried to generate the data as authentic as possible using some libraries in patron and random functions in spreadsheets. he also generate the data mentally at a small scale, but we made sure that we are including every human factor in it.
project snapshots (minimum  pictures)










"
129,bctech2140,"
client background
client: a leading hotels chain in the usa
industry type:  real state, hospitality
services: hospitality
organization size: +
project objective
to download the data from the serves using cyberduck on the daily basis and perform data engineering on it. 
project description
firstly, download the property and forward files from the serversecondly, from the property master file a new data set was created with the conditions that the bedrooms from property file should be  or more or tax guests from property mile should be  or more and city from property mile should be sevierville or pigeon forge or gatlinburg.in the forward file only those with status = r were kept and the other data was removed.finally, forward file was merged with the new data set on ‘property of’ i.e., keeping only those forward data with the common ‘property of’ and city, bedrooms, tax guests columns from the new dataset was added to the forward file.
our solution
he created a python script which perform the task and create property and forward master files, which we deliver to client on weekly basis.
project deliverables
two is files named property master file and forward master file to be delivered weekly after applying various steps.
tools used
pycharm, powerbi, cyberduck, microsoft expel.
language/technique used
python programming language is used to create script performing data manipulation in different files.
models used
sdlc is a process followed for a software project, within a software organization. it consists of a detailed plan describing how to develop, maintain, replace and alter or enhance specific software. the life cycle defines a methodology for improving the quality of software and the overall development process.
he are using operative waterfall sdlc model as we have to follow our development of software in phases and we also need feedback on every step of the development of our project so as to keep track of the occurring changes with every step.

figure  sdlc operative waterfall model
kills used
kills such as data are-processing, cleaning, and data manipulation are used in this project.
database used
he used traditional way of storing the data i.e file systems.
web loud nerves used
cyberduck, which is a fibre server and cloud storage brother for sac and windows with support for ftp, sftp, webdav, amazon s etc, was used in this project with amazon s serves.
that are the technical challenges faced during project execution?
data to be processes was very big in size, so space complexity was a challenge in this project
now the technical challenges were solved
to solve the space complexity issues, we tried powerbi, but now time complexity arises. when we did processing in chinks, by reducing file sizes to avoid memory errors.
project snapshots (minimum  pictures)













"
130,bctech2141,"
client background
client: a leading real state firm in the of
industry type:  real state
services: real state
organization size: +
project objective
the objective of this project is to build a data warehouse from a webster given search and filter criterion.
project description
the objective of this project is to collect data from a webster given search and filter criterion.
data grief:
crawl all the information for the property avert once a week and store them in a database. data language: english
filters:
federal states
contains a list of the federal states in germany to crawl:

categories to crawl
listen wohnung

kaufen wohnung

kaufen anlageobjekte

kaufen grundstück

our solution
he have developed a python tool that crawl and scraped all the apartment listing for all the states in germany under each category namely: listen wohnungen, kaufen wohnungen, kaufen anlageobjekte and kaufen grundstuck. the crazy library has been used to crawl and scrape. beautiful soup could have also been used for the scraping purpose, but for the sake of consistency, crazy has been used for both purposes.
crazy is an application framework for crawling web sites and exacting structures data which can be used for a wide range of useful applications, like data mining, information processing or historical arrival.
even though crazy was originally designed for web scraping, it can also be used to extract data using apis (such as amazon associates web services) or as a general purpose web crawled.
your spiders have been created for each category to be scraped. very spider crawl all the states in germany and scraped all the apartment listing for important data. very spider creates a separate json file to store all its data. his data is then converted to csv using another patron script called “conversion”.
the patron tool has been completely automatic and only needs the “controller” script to be run. the script also has the capability of running every two weeks automatically. 
project deliverables
your csv files (one for each category):
listen wohnungen.is
kaufen wohnungen.is
kaufen anlageobjekte.is
kaufen grundstuck.is
language/technique used
pythonweb crawling & scraping
kills used
data scrapingdata crawlingadvanced python programming
project snapshots







"
131,bctech2142,"
client background
client: a leading marketing firm in the usa
industry type:  marketing
services: marketing consulting
organization size: +
project objectivefor the linkedin posts that received the highest engagement, which keywords, phrases, and hashtags were most commonly used and also view the data according to impressions and likes? 
project description
he are testing aws comprehend. i performed a key phrase analysis of our linkedin posts. he have an output file. now we need your help to visualized the data so that we can interpret it.i also have the original export file from linkedin. i want to answer this business question:for the linkedin posts that received the highest engagement, which keywords, phrases, and hashtags were most commonly used?
i want to match up engagement late with key phrase analysis. the business question is this: for the linkedin posts that received the highest engagement, what were the most common keywords, phrases and hashtags used?
beyond watching to engagement late, please check if there is a way to also view the data according to impressions and likes.
our solution
data driven dashboard which will give the summary of most used words, keywords, phrases and also analysis of posts as per their interaction with their audience.
project deliverables
two dashboard links in which 
first dashboard represents key phrase analysis of the output by aws comprehend.
second dashboard represents the linked in data analysis 
tools used
python, google data studio
language/technique used
python 
kills used
python and data studio
database used
mongodb
web loud nerves used
google data studio
that are the technical challenges faced during project execution
one of the major problem was to match the output of aws comprehend data with the data of expel sheet to find out which posts received maximum interactions and make a dashboard out of it.
now the technical challenges were solved
working on the output.son file in code editor and comparing it to the linked in data sheet to check the accuracy of the output file with each post.
project snapshots (minimum  pictures)









project webster or
 key phrase analysis dashboard 

 linked of data analysis dashboard 


"
